id;Time;Post1;Post2;Difference;Frequency;Amplitude;Duration
2154126;1571816595457;2;1;26930.75;9356.82;26.40;5.57
2154132;1571816595625;4;2;-8354.31;9356.85;12.87;5.53
2154133;1571816595625;4;1;18593.12;9356.85;12.87;5.53
2154134;1571816595625;2;1;26951.73;9356.89;16.61;5.32
2154135;1571816595625;4;2;-8357.31;9356.81;13.18;5.58
2154136;1571816595625;4;1;18593.12;9356.81;13.18;5.58
2154137;1571816595625;2;1;26954.73;9356.91;16.73;5.29
2154158;1571816596297;4;1;18602.12;9356.87;2.80;5.35
2154159;1571816596297;4;1;18614.11;9356.88;2.28;5.17
2154161;1571816596309;4;2;-8417.27;9356.86;4.23;5.42
2154162;1571816596309;4;1;18602.12;9356.86;4.23;5.42
2154163;1571816596309;2;1;27023.68;9356.89;14.99;4.91
2154165;1571816596309;4;2;-8351.31;9356.83;4.93;5.41
2154166;1571816596309;4;1;18599.12;9356.83;4.93;5.41
2154167;1571816596309;2;1;26954.73;9356.86;16.68;5.27
2154168;1571816596321;4;1;18596.12;9356.88;1.97;5.29
2154187;1571816596393;4;2;-8240.39;9356.89;0.83;4.68
2154188;1571816596393;4;1;18620.11;9356.89;0.83;4.68
2154189;1571816596393;2;1;26864.79;9356.88;1.70;5.19
2154192;1571816596393;4;2;-8264.37;9356.89;1.44;4.78
2154193;1571816596393;4;1;18677.07;9356.89;1.44;4.78
2154194;1571816596393;2;1;26945.74;9356.90;1.84;5.19
2154198;1571816596405;4;2;-8327.33;9356.82;3.80;5.40
2154199;1571816596405;4;1;18344.30;9356.82;3.80;5.40
2154200;1571816596405;2;1;26675.92;9356.70;22.53;5.69
2154204;1571816596405;4;2;-8333.33;9356.80;3.91;5.58
2154239;1571816596681;4;1;18599.12;9356.80;5.58;5.46
2154240;1571816596681;4;1;18599.12;9356.85;5.85;5.42
2154246;1571816596693;4;2;-8333.33;9356.85;3.35;5.26
2154247;1571816596693;4;1;18602.12;9356.85;3.35;5.26
2154248;1571816596693;2;1;26939.74;9356.80;17.94;5.48
2154250;1571816596693;4;2;-8327.33;9356.83;4.12;5.16
2154251;1571816596693;4;1;18608.11;9356.83;4.12;5.16
2154252;1571816596693;2;1;26939.74;9356.83;18.04;5.50
2154270;1571816596777;4;1;18575.14;9356.83;2.01;5.26
2154271;1571816596777;4;1;18620.11;9356.88;1.29;4.74
2154277;1571816596789;4;2;-8327.33;9356.86;1.70;5.12
2154278;1571816596789;4;1;18566.14;9356.86;1.70;5.12
2154279;1571816596789;2;1;26897.77;9356.84;16.93;5.41
2154281;1571816596789;4;2;-8192.42;9356.90;1.12;4.58
2154282;1571816596789;4;1;18743.02;9356.90;1.12;4.58
2154283;1571816596789;2;1;26939.74;9356.84;16.81;5.41
2154314;1571816596981;2;1;26942.74;9356.89;16.49;5.15
2154321;1571816596981;2;1;26948.73;9356.87;16.44;5.40
2154341;1571816597077;4;2;-8333.33;9356.80;3.58;5.54
2154345;1571816597077;4;2;-8330.33;9356.82;4.02;5.45
2154346;1571816597077;4;1;18413.25;9356.82;4.02;5.45
2154347;1571816597077;2;1;26747.87;9356.80;18.45;5.57
2154350;1571816597089;4;2;-8363.30;9356.82;6.19;5.51
2154355;1571816597089;4;2;-8348.31;9356.76;6.35;5.60
2154369;1571816597161;4;1;18605.12;9356.79;4.19;5.39
2154371;1571816597161;4;1;18488.20;9356.84;4.61;5.32
2154374;1571816597173;4;2;-8405.28;9356.85;3.46;5.27
2154379;1571816597173;4;2;-8543.18;9356.86;3.35;5.32
2154436;1571816597353;4;1;18599.12;9356.84;4.08;5.36
2154438;1571816597353;4;1;18602.12;9356.81;3.86;5.38
2154441;1571816597365;4;2;-8315.34;9356.84;2.37;5.30
2154442;1571816597365;4;1;18620.11;9356.84;2.37;5.30
2154443;1571816597365;2;1;26939.74;9356.78;19.21;5.51
2154444;1571816597365;4;2;-8321.33;9356.86;1.70;5.24
2154445;1571816597365;4;1;18620.11;9356.86;1.70;5.24
2154446;1571816597365;2;1;26945.74;9356.84;19.39;5.41
2154450;1571816597377;4;2;-8339.32;9356.86;2.87;5.15
2154453;1571816597377;4;2;-8336.32;9356.89;2.11;5.25
2154464;1571816597449;4;1;18599.12;9356.78;7.31;5.56
2154465;1571816597449;4;1;18602.12;9356.79;6.93;5.51
2154468;1571816597461;4;1;18578.14;9356.78;6.11;5.55
2154472;1571816597461;4;1;18590.13;9356.81;5.76;5.53
2154516;1571816597545;4;1;18596.12;9356.85;6.11;5.46
2154517;1571816597545;4;1;18593.12;9356.87;5.39;5.46
2154522;1571816597557;4;1;18614.11;9356.86;3.58;5.34
2154526;1571816597557;4;1;18608.11;9356.89;2.11;5.13
2154585;1571816597737;4;1;18608.11;9356.83;3.75;5.48
2154593;1571816597749;4;2;-8327.33;9356.83;5.85;5.45
2154594;1571816597749;4;1;18620.11;9356.83;5.85;5.45
2154595;1571816597749;2;1;26951.73;9356.83;18.45;5.42
2154600;1571816597749;4;2;-8333.33;9356.86;3.12;5.39
2154601;1571816597749;4;1;18320.31;9356.86;3.12;5.39
2154602;1571816597749;2;1;26657.94;9356.87;15.65;5.08
2154604;1571816597761;4;1;18404.26;9356.86;3.23;5.39
2154614;1571816597929;4;1;18596.12;9356.65;7.82;5.71
2154615;1571816597929;4;1;18593.12;9356.65;9.60;5.72
2154620;1571816598013;4;1;18844.95;9356.92;0.66;3.91
2154624;1571816598025;4;2;-8432.26;9356.66;9.66;5.73
2154625;1571816598025;4;1;18605.12;9356.66;9.66;5.73
2154626;1571816598025;2;1;27041.67;9356.96;15.70;4.98
2154629;1571816598025;4;2;-8369.30;9356.72;8.50;5.69
2154630;1571816598025;4;1;18605.12;9356.72;8.50;5.69
2154631;1571816598025;2;1;26978.71;9356.88;1.84;5.19
2154632;1571816598037;4;2;-8330.33;9356.69;8.06;5.72
2154633;1571816598037;4;1;18611.11;9356.69;8.06;5.72
2154634;1571816598037;2;1;26945.74;9356.73;20.66;5.67
2154637;1571816598037;4;2;-8339.32;9356.61;9.71;5.77
2154638;1571816598037;4;1;18605.12;9356.61;9.71;5.77
2154639;1571816598037;2;1;26948.73;9356.87;18.45;5.42
2154643;1571816598049;4;2;-8357.31;9356.74;13.84;5.70
2154644;1571816598049;4;1;18593.12;9356.74;13.84;5.70
2154645;1571816598049;4;3;-7956.49;9356.74;13.84;5.70
2154652;1571816598205;4;1;18659.08;9356.95;0.81;1.79
2154654;1571816598205;4;1;18817.97;9356.85;1.12;4.34
2154655;1571816598205;4;3;-8406.18;9356.85;1.12;4.34
2154656;1571816598217;4;2;-8339.32;9356.69;13.66;5.67
2154657;1571816598217;4;1;18605.12;9356.69;13.66;5.67
2154658;1571816598217;4;3;-8756.94;9356.69;13.66;5.67
2154659;1571816598217;4;2;-8336.32;9356.78;13.77;5.63
2154660;1571816598217;4;1;18602.12;9356.78;13.77;5.63
2154661;1571816598217;2;1;26942.74;9356.89;16.49;4.99
2154663;1571816598229;4;2;-8330.33;9356.80;13.60;5.61
2154664;1571816598229;4;1;18611.11;9356.80;13.60;5.61
2154665;1571816598229;2;1;26945.74;9356.83;26.98;5.56
2154669;1571816598229;4;2;-8327.33;9356.79;14.28;5.63
2154670;1571816598229;4;1;18611.11;9356.79;14.28;5.63
2154671;1571816598229;2;1;26942.74;9356.82;26.60;5.56
2154799;1571816599189;4;1;18359.29;9356.89;2.50;5.17
2154802;1571816599189;4;1;18482.20;9356.88;1.56;5.09
2154835;1571816599273;4;1;18593.12;9356.81;5.30;5.35
2154838;1571816599285;4;1;18605.12;9356.91;4.44;5.22
2154840;1571816599285;4;1;18701.05;9356.97;2.50;4.76
2154927;1571816599561;4;1;18614.11;9356.70;3.52;5.45
2154929;1571816599561;4;1;18617.11;9356.84;4.08;5.33
2154930;1571816599573;4;1;18614.11;9356.89;4.44;5.40
2154931;1571816599573;4;1;18632.10;9356.90;2.24;5.18
2154966;1571816599657;4;1;18635.10;9356.89;2.28;4.95
2154967;1571816599657;4;1;18617.11;9356.89;3.05;5.31
2154969;1571816599669;4;1;18614.11;9356.85;6.27;5.50
2154971;1571816599669;4;1;18611.11;9356.84;7.06;5.51
2155010;1571816599765;4;1;18626.10;9356.90;2.24;5.34
2155014;1571816599765;4;1;18644.09;9356.88;2.50;5.29
2155088;1571816599849;4;1;18617.11;9356.94;3.97;5.19
2155089;1571816599849;4;1;18779.00;9356.89;1.87;4.72
2155093;1571816599861;4;2;-8327.33;9356.89;0.50;4.86
2155094;1571816599861;4;1;18704.05;9356.89;0.50;4.86
2155095;1571816599861;2;1;27035.67;9356.93;14.37;3.27
2155217;1571816600149;4;2;-8180.43;9356.88;0.17;1.55
2155257;1571816600233;4;1;18569.14;9356.78;3.52;5.46
2155258;1571816600233;4;1;18629.10;9356.89;2.67;5.26
2155263;1571816600245;4;1;18617.11;9356.78;3.80;5.56
2155264;1571816600245;4;1;18620.11;9356.85;3.12;5.43
2155295;1571816600341;4;2;-8060.51;9356.90;1.12;4.21
2155296;1571816600341;4;1;18889.92;9356.90;1.12;4.21
2155297;1571816600341;2;1;26954.73;9356.85;16.44;5.46
2155299;1571816600341;4;2;-8309.34;9356.94;1.56;5.04
2155300;1571816600341;4;1;18653.08;9356.94;1.56;5.04
2155301;1571816600341;2;1;26966.72;9356.88;16.56;5.39
2155302;1571816600353;4;2;-8657.10;9356.96;0.50;4.62
2155304;1571816600353;2;1;26466.07;9356.94;14.01;1.33
2155420;1571816600533;4;2;-7904.62;9357.01;0.17;0.83
2155479;1571816600629;4;1;19081.79;9356.92;0.50;3.39
2155481;1571816600641;4;1;18731.03;9356.89;0.50;2.46
2155483;1571816600641;4;1;18737.03;9356.88;0.81;3.29
2155514;1571816600725;4;1;18970.86;9356.91;0.66;3.68
2155515;1571816600725;4;1;18656.08;9356.93;0.66;4.85
2155522;1571816600737;4;1;18808.98;9356.90;0.50;3.82
2155539;1571816600821;4;1;18635.10;9356.94;1.12;5.06
2155541;1571816600821;4;1;18665.07;9356.91;1.12;5.13
2155580;1571816600917;4;1;18758.01;9356.92;1.12;4.72
2155583;1571816600917;4;1;18641.09;9356.93;0.66;3.39
2155631;1571816601097;4;1;18874.93;9356.90;1.14;4.03
2155632;1571816601097;4;1;18758.01;9356.88;1.14;4.61
2155633;1571816601109;4;1;18698.05;9356.91;1.70;4.93
2155637;1571816601109;4;2;-8663.10;9356.95;2.11;4.96
2155638;1571816601109;4;1;18659.08;9356.95;2.11;4.96
2155639;1571816601109;2;1;27326.47;9356.90;14.53;3.62
2155640;1571816601121;4;2;-8432.26;9356.84;3.80;5.41
2155641;1571816601121;4;1;18605.12;9356.84;3.80;5.41
2155642;1571816601121;2;1;27041.67;9356.89;16.10;4.99
2155644;1571816601121;4;2;-8405.28;9356.87;4.44;5.28
2155645;1571816601121;4;1;18512.18;9356.87;4.44;5.28
2155646;1571816601121;2;1;26921.75;9356.93;15.14;4.79
2155666;1571816601205;2;1;26963.72;9356.90;17.43;5.27
2155674;1571816601205;2;1;26978.71;9356.86;16.81;5.29
2155676;1571816601217;2;1;26861.80;9356.90;15.14;4.85
2155680;1571816601217;4;2;-8276.36;9356.92;0.50;1.90
2155681;1571816601217;4;1;18710.04;9356.92;0.50;1.90
2155682;1571816601217;2;1;26990.71;9356.89;14.21;0.63
2155698;1571816601289;4;1;18143.21;9356.73;5.30;5.61
2155699;1571816601289;4;1;18586.90;9356.83;4.61;5.45
2155703;1571816601301;4;2;-8348.31;9356.86;5.31;5.49
2155704;1571816601301;4;1;18580.91;9356.86;5.31;5.49
2155705;1571816601301;2;1;26939.74;9356.88;17.04;5.31
2155707;1571816601301;4;2;-8336.32;9356.71;3.46;5.52
2155708;1571816601301;4;1;18607.89;9356.71;3.46;5.52
2155709;1571816601301;2;1;26954.73;9356.89;16.73;5.27
2155710;1571816601313;4;2;-8090.49;9356.85;0.17;3.42
2155768;1571816601481;4;1;18613.89;9356.82;7.53;5.61
2155770;1571816601481;4;1;18595.90;9356.84;7.31;5.54
2155771;1571816601493;4;2;-8324.33;9356.83;4.93;5.51
2155776;1571816601493;4;2;-8678.09;9356.84;4.23;5.35
2155793;1571816601589;4;1;18619.88;9356.97;3.69;5.31
2155799;1571816601589;4;1;18625.88;9356.91;1.56;5.26
2155803;1571816601601;4;1;18580.91;9356.88;6.19;5.43
2155804;1571816601601;4;1;18583.91;9356.84;6.60;5.51
2155825;1571816601673;4;1;18628.88;9356.91;0.67;4.85
2155826;1571816601673;4;1;18643.86;9356.91;2.28;5.03
2155831;1571816601685;4;1;18625.88;9356.81;5.49;5.33
2155836;1571816601685;4;1;18637.87;9356.85;3.12;5.39
2155862;1571816601769;4;1;18742.80;9356.98;0.17;1.99
2155863;1571816601769;4;1;18619.88;9356.88;2.14;5.00
2155871;1571816601781;4;1;18628.88;9356.87;4.93;5.37
2155872;1571816601781;4;1;18616.88;9356.84;4.44;5.40
2155907;1571816601877;4;2;-8273.37;9356.90;0.33;4.78
2155911;1571816601877;4;2;-8279.36;9356.92;1.84;5.02
2156074;1571816602345;4;1;18637.87;9356.94;2.01;5.11
2156077;1571816602345;4;1;18649.86;9356.92;2.54;5.03
2156082;1571816602357;4;1;18625.88;9356.96;3.35;5.21
2156092;1571816602357;4;1;18625.88;9356.92;2.50;5.23
2156222;1571816602741;4;2;-8264.37;9356.93;2.50;4.90
2156223;1571816602741;4;1;18685.84;9356.93;2.50;4.90
2156224;1571816602741;2;1;26960.73;9356.87;18.74;5.37
2156226;1571816602741;4;2;-8309.34;9356.84;3.58;5.52
2156227;1571816602741;4;1;18637.87;9356.84;3.58;5.52
2156228;1571816602741;2;1;26957.73;9356.71;17.61;5.47
2156235;1571816602753;4;2;-8357.31;9356.82;6.27;5.59
2156236;1571816602753;4;1;18610.89;9356.82;6.27;5.59
2156237;1571816602753;2;1;26978.71;9356.94;16.36;4.94
2156238;1571816602753;4;2;-8330.33;9356.79;6.60;5.60
2156239;1571816602753;4;1;18613.89;9356.79;6.60;5.60
2156240;1571816602753;2;1;26954.73;9356.86;17.61;5.48
2156260;1571816602921;4;2;-8327.33;9356.71;14.87;5.70
2156261;1571816602921;4;1;18616.88;9356.71;14.87;5.70
2156262;1571816602921;2;1;26954.73;9356.83;25.38;5.40
2156264;1571816602921;4;2;-8327.33;9356.67;16.10;5.73
2156265;1571816602921;4;1;18613.89;9356.67;16.10;5.73
2156266;1571816602921;2;1;26951.73;9356.87;26.72;5.41
2156271;1571816602933;4;2;-8309.34;9356.84;18.06;5.48
2156272;1571816602933;4;1;18625.88;9356.84;18.06;5.48
2156273;1571816602933;2;1;26945.74;9356.65;36.55;5.74
2156283;1571816602933;4;2;-8312.34;9356.80;18.95;5.57
2156284;1571816602933;4;1;18625.88;9356.80;18.95;5.57
2156285;1571816602933;2;1;26948.73;9356.64;36.60;5.75
2156288;1571816603101;4;1;18619.88;9356.81;3.58;5.61
2156290;1571816603113;4;2;-8327.33;9356.84;12.91;5.53
2156291;1571816603113;4;1;18616.88;9356.84;12.91;5.53
2156292;1571816603113;2;1;26954.73;9356.88;17.39;5.12
2156295;1571816603113;4;2;-8324.33;9356.81;13.03;5.59
2156296;1571816603113;4;1;18619.88;9356.81;13.03;5.59
2156297;1571816603113;2;1;26954.73;9356.93;18.21;5.28
2156301;1571816603233;4;2;-8315.34;9356.80;17.98;5.50
2156302;1571816603233;4;1;18628.88;9356.80;17.98;5.50
2156303;1571816603233;4;3;-8058.42;9356.80;17.98;5.50
2156306;1571816603233;4;2;-8312.34;9356.80;17.76;5.49
2156307;1571816603233;4;1;18619.88;9356.80;17.76;5.49
2156308;1571816603233;4;3;-8061.42;9356.80;17.76;5.49
2156317;1571816603245;4;2;-8540.18;9356.86;3.23;5.32
2156318;1571816603245;4;1;18407.03;9356.86;3.23;5.32
2156319;1571816603245;2;1;26957.73;9356.89;14.84;4.35
2156328;1571816603245;4;2;-8366.30;9356.93;2.11;5.28
2156329;1571816603245;4;1;18622.88;9356.93;2.11;5.28
2156330;1571816603245;2;1;26999.70;9356.90;15.14;4.53
2156339;1571816603413;4;2;-8309.34;9356.85;12.33;5.46
2156340;1571816603413;4;1;18628.88;9356.85;12.33;5.46
2156341;1571816603413;2;1;26948.73;9356.73;21.88;5.68
2156345;1571816603413;4;2;-8321.33;9356.85;11.60;5.49
2156346;1571816603413;4;1;18631.87;9356.85;11.60;5.49
2156347;1571816603413;2;1;26963.72;9356.87;17.72;5.44
2156397;1571816603593;4;2;-8357.31;9356.79;5.20;5.50
2156398;1571816603593;4;1;18622.88;9356.79;5.20;5.50
2156399;1571816603593;2;1;26990.71;9356.87;1.84;4.96
2156400;1571816603593;4;2;-8306.34;9356.92;3.17;5.17
2156401;1571816603593;4;1;18640.87;9356.92;3.17;5.17
2156402;1571816603593;2;1;26957.73;9356.84;3.46;5.43
2156415;1571816603605;4;2;-8309.34;9356.82;6.76;5.55
2156416;1571816603605;4;1;18631.87;9356.82;6.76;5.55
2156417;1571816603605;2;1;26951.73;9356.81;22.53;5.56
2156422;1571816603605;4;2;-8315.34;9356.79;8.39;5.60
2156423;1571816603605;4;1;18634.87;9356.79;8.39;5.60
2156424;1571816603605;2;1;26960.73;9356.87;18.74;5.32
2156434;1571816603797;4;2;-8327.33;9356.79;7.14;5.57
2156435;1571816603797;4;1;18628.88;9356.79;7.14;5.57
2156436;1571816603797;2;1;26966.72;9356.89;17.21;5.37
2156441;1571816603797;4;2;-8660.10;9356.81;7.21;5.58
2156442;1571816603797;4;1;18628.88;9356.81;7.21;5.58
2156443;1571816603797;2;1;27299.49;9356.90;14.68;3.76
2156471;1571816603893;4;1;18616.88;9356.86;4.02;5.31
2156479;1571816603893;4;1;18434.01;9356.88;3.46;5.21
2156489;1571816603989;4;1;18721.81;9356.89;1.70;4.63
2156490;1571816603989;4;1;18649.86;9356.87;3.35;5.32
2156544;1571816604265;4;1;18628.88;9356.79;6.61;5.62
2156547;1571816604265;4;1;18631.87;9356.78;6.44;5.55
2156549;1571816604277;4;1;18631.87;9356.84;6.27;5.46
2156550;1571816604277;4;1;18631.87;9356.82;6.19;5.54
2156600;1571816604361;4;1;18655.86;9356.88;0.67;4.68
2156606;1571816604373;4;2;-8288.36;9356.90;0.33;1.92
2156607;1571816604373;4;1;18673.84;9356.90;0.33;1.92
2156608;1571816604373;2;1;26972.72;9356.87;16.05;5.18
2156618;1571816604373;2;1;26957.73;9356.88;16.10;5.07
2156658;1571816604469;2;1;26960.73;9356.89;15.28;4.74
2156664;1571816604469;2;1;26981.71;9356.88;15.51;4.78
2156799;1571816604757;2;1;26981.71;9356.87;15.78;5.16
2156801;1571816604757;2;1;26966.72;9356.89;15.70;5.04
2156805;1571816604841;4;1;18658.85;9356.91;1.87;4.58
2156806;1571816604841;4;1;18637.87;9356.87;2.28;5.36
2156807;1571816604853;4;2;-8330.33;9356.87;1.97;5.26
2156808;1571816604853;4;1;18634.87;9356.87;1.97;5.26
2156809;1571816604853;2;1;26975.72;9356.86;16.56;5.20
2156810;1571816604853;4;2;-8276.36;9356.89;2.75;5.21
2156811;1571816604853;4;1;18676.84;9356.89;2.75;5.21
2156812;1571816604853;2;1;26963.72;9356.84;16.44;5.33
2156814;1571816604865;4;2;-8732.05;9356.75;5.40;5.50
2156840;1571816604937;4;1;18619.88;9356.65;7.38;5.73
2156841;1571816604937;4;1;18622.88;9356.81;7.53;5.56
2156842;1571816604949;4;1;18640.87;9356.82;6.52;5.49
2156850;1571816604949;4;1;18643.86;9356.79;6.76;5.55
2156867;1571816604961;4;3;-8124.37;9356.80;8.96;5.62
2156870;1571816604961;4;3;-8154.35;9356.64;9.19;5.70
2156877;1571816605057;4;2;-8321.33;9356.76;7.14;5.61
2156885;1571816605057;4;2;-8324.33;9356.78;6.27;5.57
2156951;1571816605237;4;1;18673.84;9356.87;1.41;4.62
2156955;1571816605237;4;2;-8363.30;9356.88;3.35;5.45
2156956;1571816605237;4;1;18631.87;9356.88;3.35;5.45
2156957;1571816605237;2;1;27005.70;9356.88;14.78;4.98
2156988;1571816605441;4;2;-8336.32;9356.75;7.86;5.61
2156989;1571816605441;4;1;18619.88;9356.75;7.86;5.61
2156990;1571816605441;2;1;26966.72;9356.85;16.05;5.35
2156992;1571816605441;4;2;-8327.33;9356.75;7.86;5.61
2156993;1571816605441;4;1;18619.88;9356.75;7.86;5.61
2156994;1571816605441;2;1;26957.73;9356.87;16.18;5.23
2157011;1571816605513;4;1;18631.87;9356.77;6.36;5.59
2157014;1571816605513;4;2;-8408.27;9356.52;8.69;5.80
2157015;1571816605513;4;1;18625.88;9356.52;8.69;5.80
2157016;1571816605513;2;1;27044.67;9356.85;0.66;4.86
2157018;1571816605525;4;2;-8309.34;9356.75;7.92;5.63
2157019;1571816605525;4;1;18634.87;9356.75;7.92;5.63
2157020;1571816605525;2;1;26954.73;9356.74;21.88;5.61
2157024;1571816605525;4;2;-8309.34;9356.79;8.19;5.57
2157028;1571816605537;4;1;18619.88;9356.74;8.83;5.65
2157029;1571816605537;4;3;-8142.36;9356.74;8.83;5.65
2157032;1571816605537;4;2;-8318.34;9356.80;7.36;5.56
2157033;1571816605537;4;1;18628.88;9356.80;7.36;5.56
2157034;1571816605537;4;3;-8229.30;9356.80;7.36;5.56
2157055;1571816605621;4;2;-8309.34;9356.80;4.54;5.40
2157056;1571816605621;4;1;18640.87;9356.80;4.54;5.40
2157057;1571816605621;2;1;26960.73;9356.69;19.83;5.66
2157065;1571816605621;4;2;-8309.34;9356.62;6.99;5.73
2157066;1571816605621;4;1;18634.87;9356.62;6.99;5.73
2157067;1571816605621;2;1;26954.73;9356.79;21.18;5.59
2157068;1571816605633;4;2;-8321.33;9356.65;10.66;5.73
2157069;1571816605633;4;1;18610.89;9356.65;10.66;5.73
2157070;1571816605633;4;3;-8508.11;9356.65;10.66;5.73
2157072;1571816605633;4;2;-8318.34;9356.82;12.13;5.47
2157073;1571816605633;4;1;18619.88;9356.82;12.13;5.47
2157074;1571816605633;2;1;26948.73;9356.81;18.45;5.39
2157080;1571816605717;4;2;-8294.35;9356.84;10.95;5.38
2157081;1571816605717;4;1;18643.86;9356.84;10.95;5.38
2157082;1571816605717;2;1;26948.73;9356.70;24.18;5.73
2157087;1571816605717;4;2;-8309.34;9356.69;10.20;5.72
2157088;1571816605717;4;1;18631.87;9356.69;10.20;5.72
2157089;1571816605717;2;1;26951.73;9356.74;23.42;5.67
2157096;1571816605825;4;2;-8309.34;9356.78;12.29;5.57
2157097;1571816605825;4;1;18625.88;9356.78;12.29;5.57
2157098;1571816605825;2;1;26945.74;9356.74;22.90;5.66
2157105;1571816605825;4;2;-8303.35;9356.84;12.50;5.50
2157106;1571816605825;4;1;18631.87;9356.84;12.50;5.50
2157107;1571816605825;2;1;26945.74;9356.67;23.97;5.71
2157114;1571816605837;2;1;26846.81;9356.88;16.81;5.21
2157120;1571816605837;2;1;26687.92;9356.79;16.93;5.52
2157122;1571816606017;4;2;-8321.33;9356.76;16.63;5.68
2157123;1571816606017;4;1;18631.87;9356.76;16.63;5.68
2157124;1571816606017;2;1;26963.72;9356.81;17.72;5.41
2157125;1571816606029;4;2;-8336.32;9356.87;7.99;5.50
2157135;1571816606029;4;2;-8342.32;9356.83;7.43;5.42
2157139;1571816606113;4;2;-8276.36;9356.86;5.20;5.38
2157140;1571816606113;4;1;18667.85;9356.86;5.20;5.38
2157141;1571816606113;2;1;26954.73;9356.76;31.63;5.59
2157147;1571816606113;4;2;-8312.34;9356.79;18.17;5.50
2157148;1571816606113;4;1;18637.87;9356.79;18.17;5.50
2157149;1571816606113;2;1;26960.73;9356.78;31.71;5.57
2157153;1571816606209;4;2;-8315.34;9356.70;9.19;5.69
2157154;1571816606209;4;1;18628.88;9356.70;9.19;5.69
2157155;1571816606209;2;1;26954.73;9356.78;22.59;5.61
2157160;1571816606209;4;2;-8309.34;9356.84;11.60;5.50
2157161;1571816606209;4;1;18637.87;9356.84;11.60;5.50
2157162;1571816606209;2;1;26957.73;9356.89;19.62;5.36
2157169;1571816606305;4;2;-8288.36;9356.89;3.46;5.29
2157170;1571816606305;4;1;18667.85;9356.89;3.46;5.29
2157171;1571816606305;2;1;26966.72;9356.89;18.99;5.35
2157173;1571816606305;4;2;-8312.34;9356.88;3.69;5.38
2157174;1571816606305;4;1;18640.87;9356.88;3.69;5.38
2157175;1571816606305;2;1;26963.72;9356.88;18.55;5.32
2157189;1571816606497;4;1;18649.86;9356.84;2.50;5.39
2157190;1571816606497;4;1;18628.88;9356.94;2.50;5.28
2157336;1571816606869;4;2;-8255.38;9356.95;1.70;4.89
2157337;1571816606869;4;1;18700.83;9356.95;1.70;4.89
2157338;1571816606869;2;1;26966.72;9356.84;17.50;5.48
2157341;1571816606869;4;2;-8309.34;9356.87;1.84;5.16
2157342;1571816606869;4;1;18646.86;9356.87;1.84;5.16
2157343;1571816606869;2;1;26966.72;9356.89;15.84;5.26
2157398;1571816607061;4;1;18643.86;9356.93;2.24;5.05
2157399;1571816607061;4;1;18305.10;9356.90;2.37;5.30
2157456;1571816607241;4;1;18739.80;9356.97;0.17;0.57
2157458;1571816607253;4;1;18643.86;9356.90;2.37;5.27
2157459;1571816607253;4;1;18679.84;9356.93;1.70;4.98
2157499;1571816607361;4;2;-8300.35;9356.93;0.97;4.94
2157534;1571816607433;4;1;18601.89;9356.94;3.52;5.30
2157538;1571816607445;4;1;18646.86;9356.91;1.70;5.25
2157548;1571816607445;4;1;18664.85;9356.90;1.97;5.11
2157553;1571816607457;4;1;18637.87;9356.81;4.12;5.37
2157592;1571816607529;4;1;18646.86;9356.81;4.61;5.48
2157593;1571816607529;4;1;18643.86;9356.84;5.39;5.48
2157597;1571816607541;4;1;18655.86;9356.91;4.33;5.34
2157603;1571816607541;4;1;18655.86;9356.90;4.02;5.32
2157610;1571816607553;4;1;18481.98;9356.88;4.12;5.46
2157612;1571816607553;4;1;18511.96;9356.89;3.00;5.29
2157670;1571816607721;4;1;18673.84;9356.84;0.98;4.49
2157688;1571816607817;4;1;18646.86;9356.85;5.01;5.47
2157690;1571816607817;4;1;18643.86;9356.85;4.08;5.42
2157697;1571816607829;4;2;-8300.35;9356.90;1.12;5.19
2157698;1571816607829;4;1;18670.85;9356.90;1.12;5.19
2157699;1571816607829;2;1;26981.71;9356.91;15.56;5.19
2157702;1571816607841;4;2;-8768.02;9356.78;2.87;5.41
2157703;1571816607841;4;1;18248.14;9356.78;2.87;5.41
2157704;1571816607841;2;1;27026.68;9356.82;14.31;1.87
